match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,match_key
15071,1985-11-17,Mexico,Argentina,1.0,1.0,Friendly,Puebla,Mexico,False,1985-11-17|Mexico|Argentina|Friendly|1.0|1.0|Puebla
15088,1985-12-03,Mexico,South Korea,2.0,1.0,Friendly,Los Angeles,United States,True,1985-12-03|Mexico|South Korea|Friendly|2.0|1.0|Los Angeles
15091,1985-12-07,Mexico,Algeria,2.0,0.0,Friendly,Mexico City,Mexico,False,1985-12-07|Mexico|Algeria|Friendly|2.0|0.0|Mexico City
15099,1985-12-10,Mexico,South Korea,2.0,1.0,Friendly,Guadalajara,Mexico,False,1985-12-10|Mexico|South Korea|Friendly|2.0|1.0|Guadalajara
15110,1985-12-14,Mexico,Hungary,2.0,0.0,Friendly,Toluca,Mexico,False,1985-12-14|Mexico|Hungary|Friendly|2.0|0.0|Toluca
15163,1986-02-15,Mexico,German DR,1.0,2.0,Friendly,San Jose,United States,True,1986-02-15|Mexico|German DR|Friendly|1.0|2.0|San Jose
15171,1986-02-19,Mexico,Russia,1.0,0.0,Friendly,Mexico City,Mexico,False,1986-02-19|Mexico|Russia|Friendly|1.0|0.0|Mexico City
15208,1986-03-06,Mexico,Denmark,1.0,1.0,Friendly,Los Angeles,United States,True,1986-03-06|Mexico|Denmark|Friendly|1.0|1.0|Los Angeles
15271,1986-04-13,Mexico,Uruguay,1.0,0.0,Friendly,Los Angeles,United States,True,1986-04-13|Mexico|Uruguay|Friendly|1.0|0.0|Los Angeles
15284,1986-04-27,Mexico,Canada,3.0,0.0,Friendly,Mexico City,Mexico,False,1986-04-27|Mexico|Canada|Friendly|3.0|0.0|Mexico City
15310,1986-05-17,Mexico,England,0.0,3.0,Friendly,Los Angeles,United States,True,1986-05-17|Mexico|England|Friendly|0.0|3.0|Los Angeles
15328,1986-06-03,Mexico,Belgium,2.0,1.0,FIFA World Cup,Mexico City,Mexico,False,1986-06-03|Mexico|Belgium|FIFA World Cup|2.0|1.0|Mexico City
15342,1986-06-07,Mexico,Paraguay,1.0,1.0,FIFA World Cup,Mexico City,Mexico,False,1986-06-07|Mexico|Paraguay|FIFA World Cup|1.0|1.0|Mexico City
15355,1986-06-11,Mexico,Iraq,1.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1986-06-11|Mexico|Iraq|FIFA World Cup|1.0|0.0|Mexico City
15363,1986-06-15,Mexico,Bulgaria,2.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1986-06-15|Mexico|Bulgaria|FIFA World Cup|2.0|0.0|Mexico City
15373,1986-06-21,Mexico,Germany,0.0,0.0,FIFA World Cup,Monterrey,Mexico,False,1986-06-21|Mexico|Germany|FIFA World Cup|0.0|0.0|Monterrey
15562,1987-01-13,El Salvador,Mexico,1.0,3.0,Friendly,Los Angeles,United States,True,1987-01-13|El Salvador|Mexico|Friendly|1.0|3.0|Los Angeles
15617,1987-03-17,Mexico,China,3.0,2.0,Friendly,León,Mexico,False,1987-03-17|Mexico|China|Friendly|3.0|2.0|León
15831,1987-10-06,Mexico,Canada,4.0,0.0,Friendly,Toluca,Mexico,False,1987-10-06|Mexico|Canada|Friendly|4.0|0.0|Toluca
15964,1988-01-13,Honduras,Mexico,0.0,1.0,Friendly,San Pedro Sula,Honduras,False,1988-01-13|Honduras|Mexico|Friendly|0.0|1.0|San Pedro Sula
16076,1988-03-29,Mexico,El Salvador,8.0,0.0,Friendly,Mexico City,Mexico,False,1988-03-29|Mexico|El Salvador|Friendly|8.0|0.0|Mexico City
16102,1988-04-26,Mexico,Honduras,4.0,1.0,Friendly,Ciudad Victoria,Mexico,False,1988-04-26|Mexico|Honduras|Friendly|4.0|1.0|Ciudad Victoria
16564,1989-02-14,Mexico,Poland,3.0,1.0,Friendly,Puebla,Mexico,False,1989-02-14|Mexico|Poland|Friendly|3.0|1.0|Puebla
16569,1989-02-21,Guatemala,Mexico,1.0,2.0,Friendly,Los Angeles,United States,True,1989-02-21|Guatemala|Mexico|Friendly|1.0|2.0|Los Angeles
16574,1989-02-23,El Salvador,Mexico,0.0,2.0,Friendly,Los Angeles,United States,True,1989-02-23|El Salvador|Mexico|Friendly|0.0|2.0|Los Angeles
16903,1989-08-10,Mexico,South Korea,4.0,2.0,Marlboro Cup,Los Angeles,United States,True,1989-08-10|Mexico|South Korea|Marlboro Cup|4.0|2.0|Los Angeles
17122,1990-01-17,Mexico,Argentina,2.0,0.0,Friendly,Los Angeles,United States,True,1990-01-17|Mexico|Argentina|Friendly|2.0|0.0|Los Angeles
17208,1990-03-20,Mexico,Uruguay,2.0,1.0,Friendly,Los Angeles,United States,True,1990-03-20|Mexico|Uruguay|Friendly|2.0|1.0|Los Angeles
17240,1990-04-17,Mexico,Colombia,2.0,0.0,Friendly,Los Angeles,United States,True,1990-04-17|Mexico|Colombia|Friendly|2.0|0.0|Los Angeles
17267,1990-05-13,Canada,Mexico,2.0,1.0,NAFU Championship,Burnaby,Canada,False,1990-05-13|Canada|Mexico|NAFU Championship|2.0|1.0|Burnaby
17314,1990-06-02,Belgium,Mexico,3.0,0.0,Friendly,Brussels,Belgium,False,1990-06-02|Belgium|Mexico|Friendly|3.0|0.0|Brussels
17577,1990-12-12,Mexico,Brazil,0.0,0.0,Friendly,Los Angeles,United States,True,1990-12-12|Mexico|Brazil|Friendly|0.0|0.0|Los Angeles
17621,1991-01-29,Mexico,Colombia,0.0,0.0,Friendly,León,Mexico,False,1991-01-29|Mexico|Colombia|Friendly|0.0|0.0|León
17652,1991-03-12,United States,Mexico,2.0,2.0,NAFU Championship,Los Angeles,United States,False,1991-03-12|United States|Mexico|NAFU Championship|2.0|2.0|Los Angeles
17653,1991-03-13,Argentina,Mexico,0.0,0.0,Friendly,Buenos Aires,Argentina,False,1991-03-13|Argentina|Mexico|Friendly|0.0|0.0|Buenos Aires
17656,1991-03-14,Canada,Mexico,0.0,3.0,NAFU Championship,Los Angeles,United States,True,1991-03-14|Canada|Mexico|NAFU Championship|0.0|3.0|Los Angeles
17678,1991-04-09,Mexico,Chile,1.0,0.0,Friendly,Veracruz,Mexico,False,1991-04-09|Mexico|Chile|Friendly|1.0|0.0|Veracruz
17693,1991-04-17,Costa Rica,Mexico,0.0,0.0,Friendly,San José,Costa Rica,False,1991-04-17|Costa Rica|Mexico|Friendly|0.0|0.0|San José
17730,1991-05-07,Mexico,Uruguay,0.0,2.0,Friendly,Los Angeles,United States,True,1991-05-07|Mexico|Uruguay|Friendly|0.0|2.0|Los Angeles
17842,1991-06-28,Mexico,Jamaica,4.0,1.0,Gold Cup,Los Angeles,United States,True,1991-06-28|Mexico|Jamaica|Gold Cup|4.0|1.0|Los Angeles
17849,1991-06-30,Canada,Mexico,1.0,3.0,Gold Cup,Los Angeles,United States,True,1991-06-30|Canada|Mexico|Gold Cup|1.0|3.0|Los Angeles
17856,1991-07-02,Mexico,Honduras,1.0,1.0,Gold Cup,Los Angeles,United States,True,1991-07-02|Mexico|Honduras|Gold Cup|1.0|1.0|Los Angeles
17860,1991-07-05,United States,Mexico,2.0,0.0,Gold Cup,Los Angeles,United States,False,1991-07-05|United States|Mexico|Gold Cup|2.0|0.0|Los Angeles
17867,1991-07-07,Mexico,Costa Rica,2.0,0.0,Gold Cup,Los Angeles,United States,True,1991-07-07|Mexico|Costa Rica|Gold Cup|2.0|0.0|Los Angeles
18039,1991-11-20,Mexico,Uruguay,1.0,1.0,Friendly,Veracruz,Mexico,False,1991-11-20|Mexico|Uruguay|Friendly|1.0|1.0|Veracruz
18055,1991-11-27,Costa Rica,Mexico,1.0,1.0,Friendly,Los Angeles,United States,True,1991-11-27|Costa Rica|Mexico|Friendly|1.0|1.0|Los Angeles
18080,1991-12-04,Mexico,Hungary,3.0,0.0,Friendly,León,Mexico,False,1991-12-04|Mexico|Hungary|Friendly|3.0|0.0|León
18164,1992-03-08,Mexico,Russia,4.0,0.0,Friendly,Mexico City,Mexico,False,1992-03-08|Mexico|Russia|Friendly|4.0|0.0|Mexico City
18165,1992-03-11,Mexico,Russia,1.0,1.0,Friendly,Ciudad Madero,Mexico,False,1992-03-11|Mexico|Russia|Friendly|1.0|1.0|Ciudad Madero
18375,1992-07-26,El Salvador,Mexico,1.0,2.0,Friendly,San Salvador,El Salvador,False,1992-07-26|El Salvador|Mexico|Friendly|1.0|2.0|San Salvador
18383,1992-07-31,Brazil,Mexico,5.0,0.0,Friendly,Los Angeles,United States,True,1992-07-31|Brazil|Mexico|Friendly|5.0|0.0|Los Angeles
18388,1992-08-02,Mexico,Colombia,0.0,0.0,Friendly,Los Angeles,United States,True,1992-08-02|Mexico|Colombia|Friendly|0.0|0.0|Los Angeles
18421,1992-08-19,Bulgaria,Mexico,1.0,1.0,Friendly,Sofia,Bulgaria,False,1992-08-19|Bulgaria|Mexico|Friendly|1.0|1.0|Sofia
18444,1992-08-26,Romania,Mexico,2.0,0.0,Friendly,Bucharest,Romania,False,1992-08-26|Romania|Mexico|Friendly|2.0|0.0|Bucharest
18523,1992-10-07,El Salvador,Mexico,0.0,2.0,Friendly,Los Angeles,United States,True,1992-10-07|El Salvador|Mexico|Friendly|0.0|2.0|Los Angeles
18548,1992-10-14,Germany,Mexico,1.0,1.0,Friendly,Dresden,Germany,False,1992-10-14|Germany|Mexico|Friendly|1.0|1.0|Dresden
18567,1992-10-22,Croatia,Mexico,3.0,0.0,Friendly,Zagreb,Croatia,False,1992-10-22|Croatia|Mexico|Friendly|3.0|0.0|Zagreb
18608,1992-11-08,Saint Vincent and the Grenadines,Mexico,0.0,4.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,1992-11-08|Saint Vincent and the Grenadines|Mexico|FIFA World Cup qualification|0.0|4.0|Kingstown
18627,1992-11-15,Mexico,Honduras,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1992-11-15|Mexico|Honduras|FIFA World Cup qualification|2.0|0.0|Mexico City
18652,1992-11-22,Mexico,Costa Rica,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1992-11-22|Mexico|Costa Rica|FIFA World Cup qualification|4.0|0.0|Mexico City
18665,1992-11-29,Costa Rica,Mexico,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1992-11-29|Costa Rica|Mexico|FIFA World Cup qualification|2.0|0.0|San José
18678,1992-12-06,Mexico,Saint Vincent and the Grenadines,11.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1992-12-06|Mexico|Saint Vincent and the Grenadines|FIFA World Cup qualification|11.0|0.0|Mexico City
18689,1992-12-13,Honduras,Mexico,1.0,1.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,1992-12-13|Honduras|Mexico|FIFA World Cup qualification|1.0|1.0|Tegucigalpa
18735,1993-01-20,Italy,Mexico,2.0,0.0,Friendly,Florence,Italy,False,1993-01-20|Italy|Mexico|Friendly|2.0|0.0|Florence
18748,1993-01-27,Spain,Mexico,1.0,1.0,Friendly,Las Palmas,Spain,False,1993-01-27|Spain|Mexico|Friendly|1.0|1.0|Las Palmas
18772,1993-02-10,Mexico,Romania,0.0,2.0,Friendly,Monterrey,Mexico,False,1993-02-10|Mexico|Romania|Friendly|0.0|2.0|Monterrey
18869,1993-04-04,El Salvador,Mexico,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1993-04-04|El Salvador|Mexico|FIFA World Cup qualification|2.0|1.0|San Salvador
18894,1993-04-11,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1993-04-11|Mexico|Honduras|FIFA World Cup qualification|3.0|0.0|Mexico City
18928,1993-04-18,Mexico,El Salvador,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1993-04-18|Mexico|El Salvador|FIFA World Cup qualification|3.0|1.0|Mexico City
18953,1993-04-25,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1993-04-25|Mexico|Canada|FIFA World Cup qualification|4.0|0.0|Mexico City
18988,1993-05-02,Honduras,Mexico,1.0,4.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,1993-05-02|Honduras|Mexico|FIFA World Cup qualification|1.0|4.0|Tegucigalpa
19007,1993-05-09,Canada,Mexico,1.0,2.0,FIFA World Cup qualification,Toronto,Canada,False,1993-05-09|Canada|Mexico|FIFA World Cup qualification|1.0|2.0|Toronto
19120,1993-06-10,Mexico,Paraguay,3.0,1.0,Friendly,Mexico City,Mexico,False,1993-06-10|Mexico|Paraguay|Friendly|3.0|1.0|Mexico City
19148,1993-06-16,Colombia,Mexico,2.0,1.0,Copa América,Machala,Ecuador,True,1993-06-16|Colombia|Mexico|Copa América|2.0|1.0|Machala
19168,1993-06-20,Argentina,Mexico,1.0,1.0,Copa América,Guayaquil,Ecuador,True,1993-06-20|Argentina|Mexico|Copa América|1.0|1.0|Guayaquil
19182,1993-06-23,Mexico,Bolivia,0.0,0.0,Copa América,Portoviejo,Ecuador,True,1993-06-23|Mexico|Bolivia|Copa América|0.0|0.0|Portoviejo
19193,1993-06-27,Peru,Mexico,2.0,4.0,Copa América,Quito,Ecuador,True,1993-06-27|Peru|Mexico|Copa América|2.0|4.0|Quito
19195,1993-06-29,Costa Rica,Mexico,0.0,2.0,Friendly,San José,Costa Rica,False,1993-06-29|Costa Rica|Mexico|Friendly|0.0|2.0|San José
19196,1993-06-30,Ecuador,Mexico,0.0,2.0,Copa América,Quito,Ecuador,False,1993-06-30|Ecuador|Mexico|Copa América|0.0|2.0|Quito
19205,1993-07-04,Argentina,Mexico,2.0,1.0,Copa América,Guayaquil,Ecuador,True,1993-07-04|Argentina|Mexico|Copa América|2.0|1.0|Guayaquil
19245,1993-07-11,Mexico,Martinique,9.0,0.0,Gold Cup,Mexico City,Mexico,False,1993-07-11|Mexico|Martinique|Gold Cup|9.0|0.0|Mexico City
19254,1993-07-15,Mexico,Costa Rica,1.0,1.0,Gold Cup,Mexico City,Mexico,False,1993-07-15|Mexico|Costa Rica|Gold Cup|1.0|1.0|Mexico City
19264,1993-07-18,Mexico,Canada,8.0,0.0,Gold Cup,Mexico City,Mexico,False,1993-07-18|Mexico|Canada|Gold Cup|8.0|0.0|Mexico City
19267,1993-07-22,Mexico,Jamaica,6.0,1.0,Gold Cup,Mexico City,Mexico,False,1993-07-22|Mexico|Jamaica|Gold Cup|6.0|1.0|Mexico City
19281,1993-07-25,Mexico,United States,4.0,0.0,Gold Cup,Mexico City,Mexico,False,1993-07-25|Mexico|United States|Gold Cup|4.0|0.0|Mexico City
19293,1993-08-08,Brazil,Mexico,1.0,1.0,Friendly,Maceió,Brazil,False,1993-08-08|Brazil|Mexico|Friendly|1.0|1.0|Maceió
19358,1993-09-22,Mexico,Cameroon,1.0,0.0,Friendly,Los Angeles,United States,True,1993-09-22|Mexico|Cameroon|Friendly|1.0|0.0|Los Angeles
19370,1993-09-29,Mexico,Poland,0.0,0.0,Friendly,Oakland,United States,True,1993-09-29|Mexico|Poland|Friendly|0.0|0.0|Oakland
19375,1993-10-06,Mexico,South Africa,4.0,0.0,Friendly,Los Angeles,United States,True,1993-10-06|Mexico|South Africa|Friendly|4.0|0.0|Los Angeles
19393,1993-10-13,United States,Mexico,1.0,1.0,Friendly,"Washington, D.C.",United States,False,"1993-10-13|United States|Mexico|Friendly|1.0|1.0|Washington, D.C."
19403,1993-10-20,Mexico,Ukraine,2.0,1.0,Friendly,San Diego,United States,True,1993-10-20|Mexico|Ukraine|Friendly|2.0|1.0|San Diego
19423,1993-11-03,Mexico,China,3.0,0.0,Friendly,San Diego,United States,True,1993-11-03|Mexico|China|Friendly|3.0|0.0|San Diego
19487,1993-12-16,Mexico,Brazil,0.0,1.0,Friendly,Guadalajara,Mexico,False,1993-12-16|Mexico|Brazil|Friendly|0.0|1.0|Guadalajara
19494,1993-12-22,Mexico,Germany,0.0,0.0,Friendly,Mexico City,Mexico,False,1993-12-22|Mexico|Germany|Friendly|0.0|0.0|Mexico City
19512,1994-01-19,Mexico,Bulgaria,1.0,1.0,Friendly,San Diego,United States,True,1994-01-19|Mexico|Bulgaria|Friendly|1.0|1.0|San Diego
19524,1994-01-26,Mexico,Switzerland,1.0,5.0,Friendly,Oakland,United States,True,1994-01-26|Mexico|Switzerland|Friendly|1.0|5.0|Oakland
19538,1994-02-02,Mexico,Russia,1.0,4.0,Friendly,Oakland,United States,True,1994-02-02|Mexico|Russia|Friendly|1.0|4.0|Oakland
19571,1994-02-24,Mexico,Sweden,2.0,1.0,Friendly,Fresno,United States,True,1994-02-24|Mexico|Sweden|Friendly|2.0|1.0|Fresno
19579,1994-03-02,Mexico,Colombia,0.0,0.0,Friendly,Mexico City,Mexico,False,1994-03-02|Mexico|Colombia|Friendly|0.0|0.0|Mexico City
19744,1994-06-04,United States,Mexico,1.0,0.0,Friendly,Pasadena,United States,False,1994-06-04|United States|Mexico|Friendly|1.0|0.0|Pasadena
19760,1994-06-11,Mexico,Northern Ireland,3.0,0.0,Friendly,Miami,United States,True,1994-06-11|Mexico|Northern Ireland|Friendly|3.0|0.0|Miami
19773,1994-06-19,Norway,Mexico,1.0,0.0,FIFA World Cup,"Washington, D.C.",United States,True,"1994-06-19|Norway|Mexico|FIFA World Cup|1.0|0.0|Washington, D.C."
19784,1994-06-24,Mexico,Republic of Ireland,2.0,1.0,FIFA World Cup,Orlando,United States,True,1994-06-24|Mexico|Republic of Ireland|FIFA World Cup|2.0|1.0|Orlando
19797,1994-06-28,Italy,Mexico,1.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,"1994-06-28|Italy|Mexico|FIFA World Cup|1.0|1.0|Washington, D.C."
19812,1994-07-05,Mexico,Bulgaria,1.0,1.0,FIFA World Cup,East Rutherford,United States,True,1994-07-05|Mexico|Bulgaria|FIFA World Cup|1.0|1.0|East Rutherford
20092,1994-12-14,Mexico,Hungary,5.0,1.0,Friendly,Mexico City,Mexico,False,1994-12-14|Mexico|Hungary|Friendly|5.0|1.0|Mexico City
20118,1995-01-06,Saudi Arabia,Mexico,0.0,2.0,Confederations Cup,Riyadh,Saudi Arabia,False,1995-01-06|Saudi Arabia|Mexico|Confederations Cup|0.0|2.0|Riyadh
20131,1995-01-10,Denmark,Mexico,1.0,1.0,Confederations Cup,Riyadh,Saudi Arabia,True,1995-01-10|Denmark|Mexico|Confederations Cup|1.0|1.0|Riyadh
20134,1995-01-13,Mexico,Nigeria,1.0,1.0,Confederations Cup,Riyadh,Saudi Arabia,True,1995-01-13|Mexico|Nigeria|Confederations Cup|1.0|1.0|Riyadh
20151,1995-02-01,Mexico,Uruguay,1.0,0.0,Friendly,San Diego,United States,True,1995-02-01|Mexico|Uruguay|Friendly|1.0|0.0|San Diego
20224,1995-03-29,Mexico,Chile,1.0,2.0,Friendly,Los Angeles,United States,True,1995-03-29|Mexico|Chile|Friendly|1.0|2.0|Los Angeles
20401,1995-06-18,United States,Mexico,4.0,0.0,USA Cup,"Washington, D.C.",United States,False,"1995-06-18|United States|Mexico|USA Cup|4.0|0.0|Washington, D.C."
20408,1995-06-21,Mexico,Colombia,0.0,0.0,USA Cup,"Washington, D.C.",United States,True,"1995-06-21|Mexico|Colombia|USA Cup|0.0|0.0|Washington, D.C."
20413,1995-06-24,Mexico,Nigeria,2.0,1.0,USA Cup,Dallas,United States,True,1995-06-24|Mexico|Nigeria|USA Cup|2.0|1.0|Dallas
20426,1995-07-06,Mexico,Paraguay,1.0,2.0,Copa América,Maldonado,Uruguay,True,1995-07-06|Mexico|Paraguay|Copa América|1.0|2.0|Maldonado
20431,1995-07-09,Mexico,Venezuela,3.0,1.0,Copa América,Maldonado,Uruguay,True,1995-07-09|Mexico|Venezuela|Copa América|3.0|1.0|Maldonado
20441,1995-07-13,Uruguay,Mexico,1.0,1.0,Copa América,Montevideo,Uruguay,False,1995-07-13|Uruguay|Mexico|Copa América|1.0|1.0|Montevideo
20461,1995-07-17,United States,Mexico,0.0,0.0,Copa América,Paysandú,Uruguay,True,1995-07-17|United States|Mexico|Copa América|0.0|0.0|Paysandú
20605,1995-10-11,Mexico,Saudi Arabia,2.0,1.0,Friendly,Los Angeles,United States,True,1995-10-11|Mexico|Saudi Arabia|Friendly|2.0|1.0|Los Angeles
20667,1995-11-16,Mexico,Serbia,1.0,4.0,Friendly,Monterrey,Mexico,False,1995-11-16|Mexico|Serbia|Friendly|1.0|4.0|Monterrey
20704,1995-11-29,Mexico,Colombia,2.0,2.0,Friendly,Los Angeles,United States,True,1995-11-29|Mexico|Colombia|Friendly|2.0|2.0|Los Angeles
20729,1995-12-06,Mexico,Slovenia,1.0,2.0,Friendly,Hermosillo,Mexico,False,1995-12-06|Mexico|Slovenia|Friendly|1.0|2.0|Hermosillo
20765,1995-12-20,Jamaica,Mexico,2.0,1.0,Friendly,Kingston,Jamaica,False,1995-12-20|Jamaica|Mexico|Friendly|2.0|1.0|Kingston
20793,1996-01-11,Mexico,Saint Vincent and the Grenadines,5.0,0.0,Gold Cup,San Diego,United States,True,1996-01-11|Mexico|Saint Vincent and the Grenadines|Gold Cup|5.0|0.0|San Diego
20798,1996-01-14,Guatemala,Mexico,0.0,1.0,Gold Cup,San Diego,United States,True,1996-01-14|Guatemala|Mexico|Gold Cup|0.0|1.0|San Diego
20816,1996-01-19,Mexico,Guatemala,1.0,0.0,Gold Cup,San Diego,United States,True,1996-01-19|Mexico|Guatemala|Gold Cup|1.0|0.0|San Diego
20819,1996-01-21,Mexico,Brazil,2.0,0.0,Gold Cup,Los Angeles,United States,True,1996-01-21|Mexico|Brazil|Gold Cup|2.0|0.0|Los Angeles
20853,1996-02-07,Chile,Mexico,2.0,1.0,Friendly,Viña del Mar,Chile,False,1996-02-07|Chile|Mexico|Friendly|2.0|1.0|Viña del Mar
21018,1996-05-18,Mexico,Slovakia,5.0,2.0,Friendly,Chicago,United States,True,1996-05-18|Mexico|Slovakia|Friendly|5.0|2.0|Chicago
21028,1996-05-23,Mexico,Serbia,0.0,0.0,Kirin Cup,Shizuoka,Japan,True,1996-05-23|Mexico|Serbia|Kirin Cup|0.0|0.0|Shizuoka
21058,1996-05-29,Japan,Mexico,3.0,2.0,Kirin Cup,Fukuoka,Japan,False,1996-05-29|Japan|Mexico|Kirin Cup|3.0|2.0|Fukuoka
21109,1996-06-08,Mexico,Bolivia,1.0,0.0,USA Cup,Dallas,United States,True,1996-06-08|Mexico|Bolivia|USA Cup|1.0|0.0|Dallas
21126,1996-06-12,Mexico,Republic of Ireland,2.0,2.0,USA Cup,East Rutherford,United States,True,1996-06-12|Mexico|Republic of Ireland|USA Cup|2.0|2.0|East Rutherford
21156,1996-06-16,United States,Mexico,2.0,2.0,USA Cup,Pasadena,United States,False,1996-06-16|United States|Mexico|USA Cup|2.0|2.0|Pasadena
21291,1996-08-31,France,Mexico,2.0,0.0,Friendly,Paris,France,False,1996-08-31|France|Mexico|Friendly|2.0|0.0|Paris
21342,1996-09-15,Saint Vincent and the Grenadines,Mexico,0.0,3.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,1996-09-15|Saint Vincent and the Grenadines|Mexico|FIFA World Cup qualification|0.0|3.0|Kingstown
21358,1996-09-21,Honduras,Mexico,2.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1996-09-21|Honduras|Mexico|FIFA World Cup qualification|2.0|1.0|San Pedro Sula
21441,1996-10-16,Mexico,Jamaica,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1996-10-16|Mexico|Jamaica|FIFA World Cup qualification|2.0|1.0|Mexico City
21452,1996-10-23,Mexico,Ecuador,0.0,1.0,Friendly,Oakland,United States,True,1996-10-23|Mexico|Ecuador|Friendly|0.0|1.0|Oakland
21463,1996-10-30,Mexico,Saint Vincent and the Grenadines,5.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1996-10-30|Mexico|Saint Vincent and the Grenadines|FIFA World Cup qualification|5.0|1.0|Mexico City
21473,1996-11-06,Mexico,Honduras,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1996-11-06|Mexico|Honduras|FIFA World Cup qualification|3.0|1.0|Mexico City
21527,1996-11-17,Jamaica,Mexico,1.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,1996-11-17|Jamaica|Mexico|FIFA World Cup qualification|1.0|0.0|Kingston
21533,1996-11-20,El Salvador,Mexico,1.0,3.0,Friendly,Los Angeles,United States,True,1996-11-20|El Salvador|Mexico|Friendly|1.0|3.0|Los Angeles
21645,1997-01-19,United States,Mexico,0.0,2.0,USA Cup,Pasadena,United States,False,1997-01-19|United States|Mexico|USA Cup|0.0|2.0|Pasadena
21649,1997-01-22,Mexico,Peru,0.0,0.0,USA Cup,Pasadena,United States,True,1997-01-22|Mexico|Peru|USA Cup|0.0|0.0|Pasadena
21671,1997-02-05,Mexico,Ecuador,3.0,1.0,Friendly,Mexico City,Mexico,False,1997-02-05|Mexico|Ecuador|Friendly|3.0|1.0|Mexico City
21745,1997-03-02,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1997-03-02|Mexico|Canada|FIFA World Cup qualification|4.0|0.0|Mexico City
21765,1997-03-16,Costa Rica,Mexico,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1997-03-16|Costa Rica|Mexico|FIFA World Cup qualification|0.0|0.0|San José
21794,1997-03-29,England,Mexico,2.0,0.0,Friendly,London,England,False,1997-03-29|England|Mexico|Friendly|2.0|0.0|London
21871,1997-04-13,Mexico,Jamaica,6.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1997-04-13|Mexico|Jamaica|FIFA World Cup qualification|6.0|0.0|Mexico City
21884,1997-04-20,United States,Mexico,2.0,2.0,FIFA World Cup qualification,Foxborough,United States,False,1997-04-20|United States|Mexico|FIFA World Cup qualification|2.0|2.0|Foxborough
21919,1997-04-30,Brazil,Mexico,4.0,0.0,Friendly,Miami,United States,True,1997-04-30|Brazil|Mexico|Friendly|4.0|0.0|Miami
22030,1997-06-08,El Salvador,Mexico,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1997-06-08|El Salvador|Mexico|FIFA World Cup qualification|0.0|1.0|San Salvador
22069,1997-06-13,Mexico,Colombia,2.0,1.0,Copa América,Santa Cruz,Bolivia,True,1997-06-13|Mexico|Colombia|Copa América|2.0|1.0|Santa Cruz
22082,1997-06-16,Brazil,Mexico,3.0,2.0,Copa América,Santa Cruz,Bolivia,True,1997-06-16|Brazil|Mexico|Copa América|3.0|2.0|Santa Cruz
22095,1997-06-19,Mexico,Costa Rica,1.0,1.0,Copa América,Santa Cruz,Bolivia,True,1997-06-19|Mexico|Costa Rica|Copa América|1.0|1.0|Santa Cruz
22110,1997-06-22,Ecuador,Mexico,1.0,1.0,Copa América,Cochabamba,Bolivia,True,1997-06-22|Ecuador|Mexico|Copa América|1.0|1.0|Cochabamba
22122,1997-06-25,Bolivia,Mexico,3.0,1.0,Copa América,La Paz,Bolivia,False,1997-06-25|Bolivia|Mexico|Copa América|3.0|1.0|La Paz
22130,1997-06-28,Mexico,Peru,1.0,0.0,Copa América,Oruro,Bolivia,True,1997-06-28|Mexico|Peru|Copa América|1.0|0.0|Oruro
22355,1997-10-05,Mexico,El Salvador,5.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1997-10-05|Mexico|El Salvador|FIFA World Cup qualification|5.0|0.0|Mexico City
22399,1997-10-12,Canada,Mexico,2.0,2.0,FIFA World Cup qualification,Edmonton,Canada,False,1997-10-12|Canada|Mexico|FIFA World Cup qualification|2.0|2.0|Edmonton
22439,1997-11-02,Mexico,United States,0.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1997-11-02|Mexico|United States|FIFA World Cup qualification|0.0|0.0|Mexico City
